Minutes,Seconds,Temp (?C),Pressure (hPa),Altitude (m)
,0.00,33.00,28.16,1014.64,-11.57,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.58,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.54,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.59,0.00,0.00,0.00
,0.00,33.00,28.16,1014.63,-11.52,0.00,0.00,0.00
,0.00,33.00,28.16,1014.63,-11.50,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.59,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.57,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.57,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.58,0.00,0.00,0.00
,0.00,33.00,28.16,1014.65,-11.62,0.00,0.00,0.00
,0.00,33.00,28.16,1014.65,-11.64,0.00,0.00,0.00
,0.00,33.00,28.16,1014.66,-11.71,0.00,0.00,0.00
,0.00,33.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,33.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.55,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,33.00,28.16,1014.63,-11.52,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.58,0.00,0.00,0.00
,0.00,33.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,33.00,28.16,1014.64,-11.54,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.52,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.52,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.55,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.50,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.57,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.52,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.54,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.60,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.52,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.49,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.55,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.47,0.00,0.00,0.00
,0.00,34.00,28.16,1014.62,-11.44,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.46,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.50,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.50,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.59,0.00,0.00,0.00
,0.00,34.00,28.16,1014.65,-11.61,0.00,0.00,0.00
,0.00,34.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.58,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.60,0.00,0.00,0.00
,0.00,34.00,28.16,1014.65,-11.65,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.50,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.48,0.00,0.00,0.00
,0.00,34.00,28.16,1014.63,-11.49,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.59,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.58,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.59,0.00,0.00,0.00
,0.00,34.00,28.16,1014.65,-11.62,0.00,0.00,0.00
,0.00,34.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,34.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,34.00,28.16,1014.64,-11.60,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.60,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,35.00,28.16,1014.63,-11.50,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.59,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.55,0.00,0.00,0.00
,0.00,35.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.59,0.00,0.00,0.00
,0.00,35.00,28.16,1014.63,-11.52,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.57,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.54,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.60,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.60,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.55,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,35.00,28.16,1014.63,-11.52,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.53,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.54,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.58,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.55,0.00,0.00,0.00
,0.00,35.00,28.16,1014.64,-11.56,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.63,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.65,0.00,0.00,0.00
,0.00,35.00,28.16,1014.65,-11.61,0.00,0.00,0.00
,0.00,35.00,28.17,1014.64,-11.59,0.00,0.00,0.00
,0.00,35.00,28.17,1014.64,-11.60,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.63,0.00,0.00,0.00
,0.00,35.00,28.17,1014.64,-11.55,0.00,0.00,0.00
,0.00,35.00,28.17,1014.64,-11.53,0.00,0.00,0.00
,0.00,35.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.64,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.64,0.00,0.00,0.00
,0.00,35.00,28.17,1014.64,-11.60,0.00,0.00,0.00
,0.00,35.00,28.17,1014.64,-11.57,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.61,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.65,0.00,0.00,0.00
,0.00,35.00,28.17,1014.65,-11.63,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.65,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.61,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.61,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.57,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.61,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.57,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.62,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.62,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.53,0.00,0.00,0.00
,0.00,36.00,28.17,1014.63,-11.52,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.54,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.54,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.59,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.55,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.63,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.60,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.57,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.56,0.00,0.00,0.00
,0.00,36.00,28.16,1014.64,-11.54,0.00,0.00,0.00
,0.00,36.00,28.16,1014.65,-11.61,0.00,0.00,0.00
,0.00,36.00,28.16,1014.65,-11.62,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,36.00,28.16,1014.64,-11.60,0.00,0.00,0.00
,0.00,36.00,28.16,1014.65,-11.63,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.62,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,36.00,28.17,1014.64,-11.58,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.61,0.00,0.00,0.00
,0.00,36.00,28.16,1014.65,-11.66,0.00,0.00,0.00
,0.00,36.00,28.17,1014.66,-11.71,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.68,0.00,0.00,0.00
,0.00,36.00,28.17,1014.65,-11.68,0.00,0.00,0.00
,0.00,1.00,22.10,837.87,1574.68,0.00,0.00,0.00
,0.00,1.00,27.96,1014.70,-12.09,0.00,0.00,0.00
,0.00,1.00,27.97,1014.70,-12.07,0.00,0.00,0.00
,0.00,1.00,27.98,1014.71,-12.14,0.00,0.00,0.00
,0.00,1.00,28.00,1014.70,-12.08,0.00,0.00,0.00
,0.00,1.00,28.02,1014.70,-12.04,0.00,0.00,0.00
,0.00,1.00,28.03,1014.69,-11.97,0.00,0.00,0.00
,0.00,1.00,28.05,1014.68,-11.92,0.00,0.00,0.00
,0.00,1.00,28.06,1014.68,-11.93,0.00,0.00,0.00
,0.00,1.00,28.08,1014.68,-11.93,0.00,0.00,0.00
,0.00,1.00,28.09,1014.68,-11.94,0.00,0.00,0.00
,0.00,1.00,28.10,1014.69,-11.97,0.00,0.00,0.00
,0.00,1.00,28.11,1014.68,-11.92,0.00,0.00,0.00
,0.00,1.00,28.12,1014.68,-11.91,0.00,0.00,0.00
,0.00,1.00,28.12,1014.68,-11.86,0.00,0.00,0.00
,0.00,1.00,28.13,1014.68,-11.90,0.00,0.00,0.00
,0.00,1.00,28.14,1014.68,-11.86,0.00,0.00,0.00
,0.00,1.00,28.14,1014.68,-11.91,0.00,0.00,0.00
,0.00,1.00,28.14,1014.67,-11.84,0.00,0.00,0.00
,0.00,1.00,28.15,1014.67,-11.83,0.00,0.00,0.00
,0.00,2.00,28.15,1014.67,-11.79,0.00,0.00,0.00
,0.00,2.00,28.15,1014.67,-11.79,0.00,0.00,0.00
,0.00,2.00,28.16,1014.67,-11.85,0.00,0.00,0.00
,0.00,2.00,28.16,1014.66,-11.75,0.00,0.00,0.00
,0.00,2.00,28.16,1014.66,-11.73,0.00,0.00,0.00
,0.00,2.00,28.16,1014.67,-11.81,0.00,0.00,0.00
,0.00,2.00,28.16,1014.66,-11.76,0.00,0.00,0.00
,0.00,2.00,28.17,1014.67,-11.80,0.00,0.00,0.00
,0.00,2.00,28.17,1014.67,-11.81,0.00,0.00,0.00
,0.00,2.00,28.17,1014.66,-11.76,0.00,0.00,0.00
,0.00,2.00,28.17,1014.66,-11.73,0.00,0.00,0.00
,0.00,2.00,28.17,1014.66,-11.72,0.00,0.00,0.00
,0.00,2.00,28.17,1014.67,-11.78,0.00,0.00,0.00
,0.00,2.00,28.17,1014.66,-11.75,0.00,0.00,0.00
,0.00,2.00,28.17,1014.66,-11.76,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.71,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.67,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.66,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.69,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.66,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.62,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.67,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.65,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.66,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.73,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.71,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.74,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.76,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.73,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.66,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.70,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.65,0.00,0.00,0.00
,0.00,2.00,28.18,1014.65,-11.66,0.00,0.00,0.00
,0.00,2.00,28.18,1014.66,-11.73,0.00,0.00,0.00
,0.00,2.00,28.19,1014.66,-11.71,0.00,0.00,0.00
,0.00,2.00,28.19,1014.66,-11.74,0.00,0.00,0.00
,0.00,2.00,28.19,1014.67,-11.78,0.00,0.00,0.00
,0.00,2.00,28.19,1014.66,-11.71,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.65,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.64,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.65,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.63,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.63,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.61,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.64,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.67,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.66,-11.70,0.00,0.00,0.00
,0.00,3.00,28.19,1014.66,-11.70,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.67,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.63,0.00,0.00,0.00
,0.00,3.00,28.19,1014.66,-11.70,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.66,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.65,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.64,0.00,0.00,0.00
,0.00,3.00,28.19,1014.65,-11.68,0.00,0.00,0.00
,0.00,3.00,28.19,1014.66,-11.71,0.00,0.00,0.00
,0.00,3.00,28.19,1014.66,-11.77,0.00,0.00,0.00
,0.00,3.00,28.19,1014.66,-11.75,0.00,0.00,0.00
,0.00,3.00,28.20,1014.67,-11.82,0.00,0.00,0.00
,0.00,3.00,28.20,1014.67,-11.80,0.00,0.00,0.00
,0.00,3.00,28.19,1014.67,-11.78,0.00,0.00,0.00
,0.00,3.00,28.20,1014.66,-11.76,0.00,0.00,0.00
,0.00,3.00,28.20,1014.67,-11.79,0.00,0.00,0.00
,0.00,3.00,28.20,1014.66,-11.75,0.00,0.00,0.00
,0.00,3.00,28.20,1014.66,-11.76,0.00,0.00,0.00
,0.00,3.00,28.20,1014.67,-11.80,0.00,0.00,0.00
,0.00,3.00,28.20,1014.67,-11.85,0.00,0.00,0.00
,0.00,3.00,28.20,1014.68,-11.86,0.00,0.00,0.00
,0.00,3.00,28.20,1014.67,-11.80,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.77,0.00,0.00,0.00
,0.00,4.00,28.20,1014.67,-11.79,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.73,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.69,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.73,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.68,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.69,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.71,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.67,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.72,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.64,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.70,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.77,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.74,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.71,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.71,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.72,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.64,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.65,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.69,0.00,0.00,0.00
,0.00,4.00,28.20,1014.67,-11.81,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.75,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.75,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.77,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.69,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.69,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.68,0.00,0.00,0.00
,0.00,4.00,28.20,1014.64,-11.59,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.64,0.00,0.00,0.00
,0.00,4.00,28.20,1014.65,-11.65,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.71,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.75,0.00,0.00,0.00
,0.00,4.00,28.20,1014.67,-11.79,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.70,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.72,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.76,0.00,0.00,0.00
,0.00,4.00,28.20,1014.66,-11.73,0.00,0.00,0.00
,0.00,4.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.71,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.71,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.75,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.75,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.71,0.00,0.00,0.00
,0.00,5.00,28.21,1014.65,-11.69,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.70,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.70,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.76,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,5.00,28.21,1014.65,-11.67,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,5.00,28.21,1014.65,-11.68,0.00,0.00,0.00
,0.00,5.00,28.21,1014.65,-11.69,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.75,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.79,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.78,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.80,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.79,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.75,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.78,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.75,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.80,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.79,0.00,0.00,0.00
,0.00,5.00,28.21,1014.67,-11.78,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.76,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.77,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.75,0.00,0.00,0.00
,0.00,5.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,6.00,28.21,1014.67,-11.78,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.71,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.70,0.00,0.00,0.00
,0.00,6.00,28.21,1014.67,-11.79,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.73,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.76,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.74,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.65,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.66,0.00,0.00,0.00
,0.00,6.00,28.21,1014.64,-11.56,0.00,0.00,0.00
,0.00,6.00,28.21,1014.64,-11.60,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.66,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.65,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.70,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.65,0.00,0.00,0.00
,0.00,6.00,28.22,1014.65,-11.65,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.64,0.00,0.00,0.00
,0.00,6.00,28.22,1014.65,-11.64,0.00,0.00,0.00
,0.00,6.00,28.22,1014.65,-11.64,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.72,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.71,0.00,0.00,0.00
,0.00,6.00,28.21,1014.66,-11.69,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.68,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.62,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.63,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.69,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.67,0.00,0.00,0.00
,0.00,6.00,28.21,1014.65,-11.69,0.00,0.00,0.00
,0.00,7.00,28.21,1014.65,-11.69,0.00,0.00,0.00
,0.00,7.00,28.21,1014.65,-11.66,0.00,0.00,0.00
,0.00,7.00,28.21,1014.65,-11.67,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.74,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.73,0.00,0.00,0.00
,0.00,7.00,28.22,1014.65,-11.69,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.76,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.76,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.76,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.79,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.79,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.81,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.81,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.78,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.76,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.72,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.74,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.76,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.72,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.80,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.78,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.74,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.74,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.73,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.71,0.00,0.00,0.00
,0.00,7.00,28.22,1014.65,-11.67,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.71,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.71,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.70,0.00,0.00,0.00
,0.00,7.00,28.22,1014.65,-11.67,0.00,0.00,0.00
,0.00,7.00,28.22,1014.65,-11.67,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.73,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.71,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.70,0.00,0.00,0.00
,0.00,7.00,28.22,1014.65,-11.68,0.00,0.00,0.00
,0.00,7.00,28.22,1014.66,-11.74,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.77,0.00,0.00,0.00
,0.00,7.00,28.22,1014.67,-11.81,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.83,0.00,0.00,0.00
,0.00,8.00,28.22,1014.68,-11.86,0.00,0.00,0.00
,0.00,8.00,28.23,1014.67,-11.83,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.80,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.80,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.81,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.78,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.78,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.81,0.00,0.00,0.00
,0.00,8.00,28.22,1014.67,-11.79,0.00,0.00,0.00
,0.00,8.00,28.22,1014.66,-11.76,0.00,0.00,0.00
,0.00,8.00,28.22,1014.65,-11.68,0.00,0.00,0.00
,0.00,8.00,28.22,1014.65,-11.67,0.00,0.00,0.00
,0.00,8.00,28.22,1014.66,-11.71,0.00,0.00,0.00
