Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
Time: 701009, BMP Temp: 24.22, BMP Pressure: 881.57, BMP Altitude: 1159.03, IMU Accel X Y Z: 0.14,-10.06,0.02, Global X Y Z: -4.33,-9.23,1.68, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1181
Time: 701606, BMP Temp: 24.22, BMP Pressure: 881.55, BMP Altitude: 1159.17, IMU Accel X Y Z: 0.11,-10.01,0.07, Global X Y Z: -4.34,-9.24,1.68, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1182
Time: 702203, BMP Temp: 24.22, BMP Pressure: 881.55, BMP Altitude: 1159.18, IMU Accel X Y Z: 0.12,-10.06,0.04, Global X Y Z: -4.34,-9.25,1.69, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1183
Time: 702800, BMP Temp: 24.23, BMP Pressure: 881.53, BMP Altitude: 1159.32, IMU Accel X Y Z: -0.05,-10.03,-0.10, Global X Y Z: -4.35,-9.25,1.69, Gyro Dlt X Y Z: -0.01,-0.00,0.01, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1184
Time: 703397, BMP Temp: 24.23, BMP Pressure: 881.55, BMP Altitude: 1159.22, IMU Accel X Y Z: 0.08,-10.04,-0.03, Global X Y Z: -4.36,-9.25,1.70, Gyro Dlt X Y Z: -0.01,0.00,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1185
Time: 703995, BMP Temp: 24.23, BMP Pressure: 881.54, BMP Altitude: 1159.28, IMU Accel X Y Z: 0.05,-9.97,-0.07, Global X Y Z: -4.37,-9.26,1.70, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1186
Time: 704592, BMP Temp: 24.23, BMP Pressure: 881.54, BMP Altitude: 1159.23, IMU Accel X Y Z: -0.02,-10.07,-0.10, Global X Y Z: -4.37,-9.26,1.70, Gyro Dlt X Y Z: -0.01,0.00,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 1187
Time: 705189, BMP Temp: 24.23, BMP Pressure: 881.55, BMP Altitude: 1159.21, IMU Accel X Y Z: 0.12,-10.05,-0.05, Global X Y Z: -4.38,-9.26,1.70, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1188
Time: 705786, BMP Temp: 24.23, BMP Pressure: 881.53, BMP Altitude: 1159.35, IMU Accel X Y Z: 0.05,-10.01,-0.08, Global X Y Z: -4.38,-9.27,1.70, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1189
Time: 706383, BMP Temp: 24.23, BMP Pressure: 881.54, BMP Altitude: 1159.31, IMU Accel X Y Z: 0.26,-10.04,0.03, Global X Y Z: -4.39,-9.28,1.70, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1190
Time: 706980, BMP Temp: 24.24, BMP Pressure: 881.53, BMP Altitude: 1159.37, IMU Accel X Y Z: 0.21,-10.02,0.06, Global X Y Z: -4.39,-9.29,1.70, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1191
Time: 707577, BMP Temp: 24.24, BMP Pressure: 881.53, BMP Altitude: 1159.32, IMU Accel X Y Z: 0.17,-10.03,0.20, Global X Y Z: -4.40,-9.29,1.70, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1192
Time: 708173, BMP Temp: 24.24, BMP Pressure: 881.54, BMP Altitude: 1159.24, IMU Accel X Y Z: 0.12,-10.01,0.05, Global X Y Z: -4.40,-9.31,1.69, Gyro Dlt X Y Z: -0.00,-0.02,-0.01, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1193
Time: 708771, BMP Temp: 24.24, BMP Pressure: 881.53, BMP Altitude: 1159.36, IMU Accel X Y Z: -0.10,-10.02,-0.06, Global X Y Z: -4.41,-9.30,1.69, Gyro Dlt X Y Z: -0.01,0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1194
Time: 709367, BMP Temp: 24.24, BMP Pressure: 881.53, BMP Altitude: 1159.32, IMU Accel X Y Z: -0.23,-10.05,-0.12, Global X Y Z: -4.40,-9.32,1.70, Gyro Dlt X Y Z: 0.00,-0.02,0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1195
Time: 709964, BMP Temp: 24.24, BMP Pressure: 881.52, BMP Altitude: 1159.42, IMU Accel X Y Z: 0.31,-9.96,0.11, Global X Y Z: -4.40,-9.33,1.70, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1196
Time: 710556, BMP Temp: 24.25, BMP Pressure: 881.52, BMP Altitude: 1159.45, IMU Accel X Y Z: 0.14,-10.04,-0.02, Global X Y Z: -4.41,-9.33,1.70, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1197
Time: 711154, BMP Temp: 24.25, BMP Pressure: 881.52, BMP Altitude: 1159.45, IMU Accel X Y Z: 0.15,-9.97,0.09, Global X Y Z: -4.41,-9.33,1.70, Gyro Dlt X Y Z: -0.01,0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1198
Time: 711746, BMP Temp: 24.25, BMP Pressure: 881.52, BMP Altitude: 1159.49, IMU Accel X Y Z: 0.12,-9.96,0.09, Global X Y Z: -4.41,-9.34,1.71, Gyro Dlt X Y Z: 0.00,-0.01,0.01, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1199
Time: 712338, BMP Temp: 24.25, BMP Pressure: 881.53, BMP Altitude: 1159.37, IMU Accel X Y Z: 0.14,-10.03,0.00, Global X Y Z: -4.42,-9.35,1.71, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1200
Time: 712935, BMP Temp: 24.25, BMP Pressure: 881.52, BMP Altitude: 1159.43, IMU Accel X Y Z: 0.08,-10.07,0.04, Global X Y Z: -4.42,-9.34,1.71, Gyro Dlt X Y Z: -0.00,0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1201
Time: 713532, BMP Temp: 24.25, BMP Pressure: 881.53, BMP Altitude: 1159.34, IMU Accel X Y Z: 0.09,-10.02,0.06, Global X Y Z: -4.42,-9.36,1.71, Gyro Dlt X Y Z: 0.00,-0.02,-0.00, Accelo X Y Z: 1.92,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1202
Time: 714129, BMP Temp: 24.25, BMP Pressure: 881.54, BMP Altitude: 1159.31, IMU Accel X Y Z: 0.11,-10.07,-0.07, Global X Y Z: -4.42,-9.37,1.71, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 2, Cycle couCycle count: 1203
Time: 714726, BMP Temp: 24.26, BMP Pressure: 881.54, BMP Altitude: 1159.28, IMU Accel X Y Z: 0.14,-9.99,0.01, Global X Y Z: -4.43,-9.36,1.71, Gyro Dlt X Y Z: -0.00,0.01,0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 3, Cycle couCycle count: 1204
Time: 715318, BMP Temp: 24.26, BMP Pressure: 881.55, BMP Altitude: 1159.18, IMU Accel X Y Z: 0.16,-10.01,-0.11, Global X Y Z: -4.43,-9.37,1.72, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1205
Time: 715915, BMP Temp: 24.26, BMP Pressure: 881.53, BMP Altitude: 1159.39, IMU Accel X Y Z: 0.11,-10.03,0.10, Global X Y Z: -4.44,-9.39,1.72, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1206
Time: 716512, BMP Temp: 24.26, BMP Pressure: 881.53, BMP Altitude: 1159.33, IMU Accel X Y Z: 0.05,-10.08,0.01, Global X Y Z: -4.45,-9.39,1.72, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1207
Time: 717109, BMP Temp: 24.26, BMP Pressure: 881.54, BMP Altitude: 1159.23, IMU Accel X Y Z: 0.06,-10.09,-0.03, Global X Y Z: -4.45,-9.38,1.72, Gyro Dlt X Y Z: -0.00,0.01,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1208
Time: 717707, BMP Temp: 24.26, BMP Pressure: 881.55, BMP Altitude: 1159.21, IMU Accel X Y Z: 0.12,-10.08,0.07, Global X Y Z: -4.45,-9.40,1.72, Gyro Dlt X Y Z: -0.01,-0.02,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1209
Time: 718304, BMP Temp: 24.26, BMP Pressure: 881.55, BMP Altitude: 1159.21, IMU Accel X Y Z: 0.10,-9.97,0.05, Global X Y Z: -4.45,-9.41,1.72, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1210
Time: 718896, BMP Temp: 24.26, BMP Pressure: 881.54, BMP Altitude: 1159.30, IMU Accel X Y Z: 0.11,-10.07,0.02, Global X Y Z: -4.45,-9.40,1.72, Gyro Dlt X Y Z: 0.00,0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1211
Time: 719488, BMP Temp: 24.26, BMP Pressure: 881.53, BMP Altitude: 1159.35, IMU Accel X Y Z: 0.25,-9.98,0.11, Global X Y Z: -4.46,-9.42,1.72, Gyro Dlt X Y Z: -0.01,-0.01,-0.01, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1212
Time: 720085, BMP Temp: 24.27, BMP Pressure: 881.54, BMP Altitude: 1159.28, IMU Accel X Y Z: 0.13,-10.13,-0.21, Global X Y Z: -4.46,-9.42,1.72, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1213
Time: 720682, BMP Temp: 24.27, BMP Pressure: 881.53, BMP Altitude: 1159.34, IMU Accel X Y Z: 0.11,-10.06,-0.00, Global X Y Z: -4.47,-9.43,1.72, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1214
Time: 721279, BMP Temp: 24.27, BMP Pressure: 881.53, BMP Altitude: 1159.32, IMU Accel X Y Z: 0.02,-10.08,-0.09, Global X Y Z: -4.47,-9.44,1.73, Gyro Dlt X Y Z: 0.00,-0.00,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1215
Time: 721876, BMP Temp: 24.27, BMP Pressure: 881.52, BMP Altitude: 1159.47, IMU Accel X Y Z: -0.06,-10.02,0.03, Global X Y Z: -4.47,-9.44,1.73, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1216
Time: 722473, BMP Temp: 24.27, BMP Pressure: 881.52, BMP Altitude: 1159.41, IMU Accel X Y Z: 0.25,-9.99,0.13, Global X Y Z: -4.47,-9.46,1.73, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.92,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1217
Time: 723070, BMP Temp: 24.27, BMP Pressure: 881.53, BMP Altitude: 1159.37, IMU Accel X Y Z: 0.06,-10.09,-0.22, Global X Y Z: -4.48,-9.46,1.73, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1218
Time: 723667, BMP Temp: 24.27, BMP Pressure: 881.53, BMP Altitude: 1159.39, IMU Accel X Y Z: 0.00,-10.01,-0.01, Global X Y Z: -4.48,-9.48,1.73, Gyro Dlt X Y Z: -0.00,-0.02,-0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1219
Time: 724264, BMP Temp: 24.27, BMP Pressure: 881.52, BMP Altitude: 1159.46, IMU Accel X Y Z: 0.13,-10.03,-0.23, Global X Y Z: -4.49,-9.48,1.72, Gyro Dlt X Y Z: -0.00,0.00,-0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1220
Time: 724861, BMP Temp: 24.28, BMP Pressure: 881.51, BMP Altitude: 1159.51, IMU Accel X Y Z: 0.03,-9.97,0.05, Global X Y Z: -4.49,-9.49,1.72, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1221
Time: 725458, BMP Temp: 24.28, BMP Pressure: 881.52, BMP Altitude: 1159.43, IMU Accel X Y Z: 0.04,-10.02,-0.08, Global X Y Z: -4.49,-9.50,1.72, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1222
Time: 726055, BMP Temp: 24.28, BMP Pressure: 881.52, BMP Altitude: 1159.42, IMU Accel X Y Z: 0.04,-10.06,-0.15, Global X Y Z: -4.49,-9.51,1.73, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1223
Time: 726652, BMP Temp: 24.28, BMP Pressure: 881.52, BMP Altitude: 1159.43, IMU Accel X Y Z: 0.26,-10.00,0.12, Global X Y Z: -4.49,-9.53,1.73, Gyro Dlt X Y Z: -0.00,-0.02,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1224
Time: 727249, BMP Temp: 24.28, BMP Pressure: 881.52, BMP Altitude: 1159.43, IMU Accel X Y Z: 0.25,-9.95,0.20, Global X Y Z: -4.49,-9.55,1.73, Gyro Dlt X Y Z: 0.00,-0.02,-0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1225
Time: 727841, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.66, IMU Accel X Y Z: 0.15,-10.05,0.26, Global X Y Z: -4.50,-9.55,1.72, Gyro Dlt X Y Z: -0.01,-0.01,-0.01, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1226
Time: 728438, BMP Temp: 24.28, BMP Pressure: 881.49, BMP Altitude: 1159.70, IMU Accel X Y Z: -0.01,-10.05,-0.10, Global X Y Z: -4.51,-9.56,1.72, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1227
Time: 729035, BMP Temp: 24.28, BMP Pressure: 881.49, BMP Altitude: 1159.73, IMU Accel X Y Z: 0.09,-10.05,-0.11, Global X Y Z: -4.51,-9.57,1.72, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1228
Time: 729632, BMP Temp: 24.28, BMP Pressure: 881.49, BMP Altitude: 1159.72, IMU Accel X Y Z: -0.12,-10.02,-0.18, Global X Y Z: -4.51,-9.57,1.73, Gyro Dlt X Y Z: 0.00,0.00,0.01, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1229
Time: 730229, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.67, IMU Accel X Y Z: 0.05,-9.98,0.12, Global X Y Z: -4.52,-9.58,1.73, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1230
Time: 730820, BMP Temp: 24.28, BMP Pressure: 881.49, BMP Altitude: 1159.74, IMU Accel X Y Z: 0.16,-10.05,0.04, Global X Y Z: -4.52,-9.60,1.73, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1231
Time: 731418, BMP Temp: 24.28, BMP Pressure: 881.49, BMP Altitude: 1159.69, IMU Accel X Y Z: 0.15,-10.01,-0.06, Global X Y Z: -4.54,-9.61,1.73, Gyro Dlt X Y Z: -0.01,-0.02,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1232
Time: 732015, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: 0.05,-10.05,-0.06, Global X Y Z: -4.54,-9.62,1.73, Gyro Dlt X Y Z: 0.00,-0.01,0.01, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1233
Time: 732612, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.62, IMU Accel X Y Z: 0.07,-9.94,0.09, Global X Y Z: -4.54,-9.63,1.73, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1234
Time: 733203, BMP Temp: 24.28, BMP Pressure: 881.51, BMP Altitude: 1159.54, IMU Accel X Y Z: 0.10,-9.95,-0.11, Global X Y Z: -4.54,-9.64,1.74, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1235
Time: 733801, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.68, IMU Accel X Y Z: 0.05,-10.04,-0.08, Global X Y Z: -4.55,-9.65,1.74, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1236
Time: 734398, BMP Temp: 24.28, BMP Pressure: 881.51, BMP Altitude: 1159.57, IMU Accel X Y Z: 0.20,-9.98,0.08, Global X Y Z: -4.55,-9.63,1.74, Gyro Dlt X Y Z: -0.01,0.01,0.01, Accelo X Y Z: 1.44,12.01,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1237
Time: 734990, BMP Temp: 24.28, BMP Pressure: 881.51, BMP Altitude: 1159.56, IMU Accel X Y Z: 0.31,-10.02,0.25, Global X Y Z: -4.56,-9.64,1.74, Gyro Dlt X Y Z: -0.01,-0.00,-0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1238
Time: 735587, BMP Temp: 24.28, BMP Pressure: 881.51, BMP Altitude: 1159.54, IMU Accel X Y Z: 0.26,-10.07,0.08, Global X Y Z: -4.57,-9.65,1.74, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1239
Time: 736184, BMP Temp: 24.28, BMP Pressure: 881.52, BMP Altitude: 1159.44, IMU Accel X Y Z: -0.00,-10.01,-0.06, Global X Y Z: -4.57,-9.66,1.74, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1240
Time: 736781, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.60, IMU Accel X Y Z: 0.04,-10.03,0.05, Global X Y Z: -4.58,-9.67,1.74, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1241
Time: 737378, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.60, IMU Accel X Y Z: 0.09,-10.01,-0.09, Global X Y Z: -4.56,-9.68,1.75, Gyro Dlt X Y Z: 0.01,-0.02,0.01, Accelo X Y Z: -1.92,11.05,-4.32, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1242
Time: 737975, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.67, IMU Accel X Y Z: 0.18,-10.01,-0.05, Global X Y Z: -4.56,-9.69,1.75, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1243
Time: 738572, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.61, IMU Accel X Y Z: 0.02,-10.04,-0.01, Global X Y Z: -4.57,-9.69,1.75, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1244
Time: 739169, BMP Temp: 24.28, BMP Pressure: 881.52, BMP Altitude: 1159.50, IMU Accel X Y Z: 0.01,-10.00,-0.12, Global X Y Z: -4.58,-9.70,1.75, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 1245
Time: 739766, BMP Temp: 24.28, BMP Pressure: 881.50, BMP Altitude: 1159.62, IMU Accel X Y Z: 0.18,-10.07,-0.05, Global X Y Z: -4.58,-9.71,1.75, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.92,12.97,-2.88, LinDlta Loop Y Accel: 3, Cycle couCycle count: 1246
Time: 740363, BMP Temp: 24.28, BMP Pressure: 881.51, BMP Altitude: 1159.56, IMU Accel X Y Z: -0.04,-10.00,-0.11, Global X Y Z: -4.59,-9.72,1.75, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1247
Time: 740960, BMP Temp: 24.29, BMP Pressure: 881.50, BMP Altitude: 1159.64, IMU Accel X Y Z: 0.08,-10.07,-0.13, Global X Y Z: -4.58,-9.73,1.75, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1248
Time: 741557, BMP Temp: 24.29, BMP Pressure: 881.50, BMP Altitude: 1159.63, IMU Accel X Y Z: 0.14,-10.07,-0.17, Global X Y Z: -4.58,-9.75,1.75, Gyro Dlt X Y Z: 0.00,-0.02,-0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1249
Time: 742154, BMP Temp: 24.29, BMP Pressure: 881.50, BMP Altitude: 1159.64, IMU Accel X Y Z: 0.08,-10.04,-0.10, Global X Y Z: -4.59,-9.77,1.76, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1250
Time: 742751, BMP Temp: 24.29, BMP Pressure: 881.51, BMP Altitude: 1159.57, IMU Accel X Y Z: 0.15,-10.09,-0.03, Global X Y Z: -4.59,-9.77,1.75, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 1251
Time: 743349, BMP Temp: 24.29, BMP Pressure: 881.51, BMP Altitude: 1159.51, IMU Accel X Y Z: 0.15,-10.04,0.01, Global X Y Z: -4.59,-9.77,1.76, Gyro Dlt X Y Z: -0.00,-0.00,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1252
Time: 743946, BMP Temp: 24.29, BMP Pressure: 881.51, BMP Altitude: 1159.51, IMU Accel X Y Z: 0.10,-10.05,-0.13, Global X Y Z: -4.60,-9.79,1.75, Gyro Dlt X Y Z: -0.01,-0.02,-0.00, Accelo X Y Z: 1.44,12.49,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1253
Time: 744543, BMP Temp: 24.29, BMP Pressure: 881.50, BMP Altitude: 1159.61, IMU Accel X Y Z: 0.08,-10.04,-0.10, Global X Y Z: -4.60,-9.79,1.76, Gyro Dlt X Y Z: -0.00,0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1254
Time: 745140, BMP Temp: 24.29, BMP Pressure: 881.49, BMP Altitude: 1159.73, IMU Accel X Y Z: -0.08,-10.10,-0.15, Global X Y Z: -4.61,-9.80,1.76, Gyro Dlt X Y Z: -0.01,-0.01,0.01, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 1255
Time: 745737, BMP Temp: 24.29, BMP Pressure: 881.50, BMP Altitude: 1159.63, IMU Accel X Y Z: -0.02,-10.03,-0.16, Global X Y Z: -4.60,-9.80,1.77, Gyro Dlt X Y Z: 0.01,0.00,0.01, Accelo X Y Z: 1.92,12.49,-2.40, LinDlta Loop Y Accel: 2, Cycle couCycle count: 1256
Time: 746333, BMP Temp: 24.29, BMP Pressure: 881.51, BMP Altitude: 1159.57, IMU Accel X Y Z: 0.09,-10.04,0.11, Global X Y Z: -4.61,-9.79,1.78, Gyro Dlt X Y Z: -0.00,0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1257
Time: 746925, BMP Temp: 24.30, BMP Pressure: 881.51, BMP Altitude: 1159.58, IMU Accel X Y Z: 0.05,-10.07,-0.00, Global X Y Z: -4.61,-9.80,1.78, Gyro Dlt X Y Z: -0.00,-0.00,-0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 1258
